cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,blank_col_14,format,stat_type,source,source_url
28114,28114,R Dravid,Asia/ICC/IND,R Dravid (Asia/ICC/IND),1996-2011,344,318,40,10889,153,39.16,15285,71.23,12,83,13,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
28081,28081,MS Dhoni,Asia/IND,MS Dhoni (Asia/IND),2004-2019,350,297,84,10773,183*,50.57,12303,87.56,10,73,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
51880,51880,CH Gayle,ICC/WI,CH Gayle (ICC/WI),1999-2019,301,294,17,10480,215,37.83,12019,87.19,25,54,25,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52337,52337,BC Lara,ICC/WI,BC Lara (ICC/WI),1990-2007,299,289,32,10405,169,40.48,13086,79.51,19,63,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
48472,48472,TM Dilshan,SL,TM Dilshan (SL),1999-2016,330,303,41,10290,161*,39.27,11933,86.23,22,47,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
43650,43650,Mohammad Yousuf,Asia/PAK,Mohammad Yousuf (Asia/PAK),1998-2010,288,273,40,9720,141*,41.71,12942,75.1,15,64,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
5390,5390,AC Gilchrist,AUS/ICC,AC Gilchrist (AUS/ICC),1996-2008,287,279,11,9619,172,35.89,9922,96.94,16,55,19,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
44936,44936,AB de Villiers,Afr/SA,AB de Villiers (Afr/SA),2005-2018,228,218,39,9577,176,53.5,9473,101.09,25,53,7,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
26329,26329,M Azharuddin,IND,M Azharuddin (IND),1985-2000,334,308,54,9378,153*,36.92,12669,74.02,7,58,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
48462,48462,PA de Silva,SL,PA de Silva (SL),1984-2003,308,296,30,9284,145,34.9,11443,81.13,11,64,17,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
42605,42605,Saeed Anwar,PAK,Saeed Anwar (PAK),1989-2003,247,244,19,8824,194,39.21,10938,80.67,20,43,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
51469,51469,S Chanderpaul,WI,S Chanderpaul (WI),1994-2011,268,251,40,8778,150,41.6,12408,70.74,11,59,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
36084,36084,Yuvraj Singh,Asia/IND,Yuvraj Singh (Asia/IND),2000-2017,304,278,40,8701,150,36.55,9924,87.67,14,52,18,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52047,52047,DL Haynes,WI,DL Haynes (WI),1978-1994,238,237,28,8648,152*,41.37,13707,63.09,17,57,13,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
38699,38699,LRPL Taylor,NZ,LRPL Taylor (NZ),2006-2022,236,220,39,8607,181*,47.55,10330,83.32,21,51,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
48124,48124,MS Atapattu,SL,MS Atapattu (SL),1990-2007,268,259,32,8529,132*,37.57,12594,67.72,11,59,13,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
8189,8189,ME Waugh,AUS,ME Waugh (AUS),1988-2002,244,236,20,8500,173,39.35,11053,76.9,18,50,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
56194,56194,Tamim Iqbal,BAN,Tamim Iqbal (BAN),2007-2023,243,240,12,8357,158,36.65,10642,78.52,14,56,19,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
35263,35263,V Sehwag,Asia/ICC/IND,V Sehwag (Asia/ICC/IND),1999-2013,251,245,9,8273,219,35.05,7929,104.33,15,38,14,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
43906,43906,HM Amla,SA,HM Amla (SA),2008-2019,181,178,14,8113,159,49.46,9178,88.39,27,39,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
45224,45224,HH Gibbs,SA,HH Gibbs (SA),1996-2010,248,240,16,8094,175,36.13,9721,83.26,21,37,22,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
42639,42639,Shahid Afridi,Asia/ICC/PAK,Shahid Afridi (Asia/ICC/PAK),1996-2015,398,369,27,8064,124,23.57,6892,117,6,39,30,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
37000,37000,SP Fleming,ICC/NZ,SP Fleming (ICC/NZ),1994-2007,280,269,21,8037,134*,32.4,11242,71.49,8,49,17,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
4578,4578,MJ Clarke,AUS,MJ Clarke (AUS),2003-2015,245,223,44,7981,130,44.58,10104,78.98,8,58,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
56029,56029,Mushfiqur Rahim,BAN,Mushfiqur Rahim (BAN),2006-2025,274,256,42,7795,144,36.42,9780,79.7,9,49,12,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
24598,24598,EJG Morgan,ENG/IRE,EJG Morgan (ENG/IRE),2006-2022,248,230,34,7701,148,39.29,8447,91.16,14,47,18,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
303669,303669,JE Root,ENG,JE Root (ENG),2013-2026,189,178,25,7577,166*,49.52,8650,87.59,20,45,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
56143,56143,Shakib Al Hasan,BAN,Shakib Al Hasan (BAN),2006-2023,247,234,31,7570,134*,37.29,9138,82.84,9,56,12,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
8192,8192,SR Waugh,AUS,SR Waugh (AUS),1986-2002,325,288,58,7569,120*,32.9,9971,75.91,3,45,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
42657,42657,Shoaib Malik,PAK,Shoaib Malik (PAK),1999-2019,287,258,40,7534,143,34.55,9199,81.9,9,44,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
50244,50244,A Ranatunga,SL,A Ranatunga (SL),1982-1999,269,255,47,7456,131*,35.84,9571,77.9,4,49,18,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
40879,40879,Javed Miandad,PAK,Javed Miandad (PAK),1975-1996,233,218,41,7381,119*,41.7,11014,67.01,8,50,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
226492,226492,MJ Guptill,NZ,MJ Guptill (NZ),2009-2022,198,195,19,7346,237*,41.73,8415,87.29,18,39,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2010-2025,175,167,18,7256,148,48.69,8893,81.59,15,47,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
43652,43652,Younis Khan,PAK,Younis Khan (PAK),2000-2015,265,255,23,7249,144,31.24,9628,75.29,7,48,22,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
42623,42623,Saleem Malik,PAK,Saleem Malik (PAK),1982-1999,283,256,38,7170,102,32.88,9383,76.41,5,47,19,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
379143,379143,Q de Kock,SA,Q de Kock (SA),2013-2025,161,161,8,7123,178,46.55,7367,96.68,23,32,5,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
36185,36185,NJ Astle,NZ,NJ Astle (NZ),1995-2007,223,217,14,7090,145*,34.92,9760,72.64,16,41,19,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
47270,47270,GC Smith,Afr/SA,GC Smith (Afr/SA),2002-2013,197,194,10,6989,141,37.98,8648,80.81,10,47,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
50747,50747,WU Tharanga,Asia/SL,WU Tharanga (Asia/SL),2005-2019,235,223,17,6951,174*,33.74,9155,75.92,15,37,17,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
219889,219889,DA Warner,AUS,DA Warner (AUS),2009-2023,161,159,6,6932,179,45.3,7127,97.26,22,33,4,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
4144,4144,MG Bevan,AUS,MG Bevan (AUS),1994-2004,232,196,67,6912,108*,53.58,9320,74.16,6,46,5,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
45813,45813,G Kirsten,SA,G Kirsten (SA),1993-2003,185,185,19,6798,188*,40.95,9436,72.04,13,45,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
28235,28235,S Dhawan,IND,S Dhawan (IND),2010-2022,167,164,10,6793,143,44.11,7436,91.35,17,39,5,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55427,55427,A Flower,ZIM,A Flower (ZIM),1992-2003,213,208,16,6786,145,35.34,9097,74.59,4,55,13,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52812,52812,IVA Richards,WI,IVA Richards (WI),1975-1991,187,167,24,6721,189*,47,7451,90.2,11,45,7,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55814,55814,BRM Taylor,ZIM,BRM Taylor (ZIM),2004-2025,207,205,15,6704,145*,35.28,8761,76.52,11,39,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
348144,348144,Babar Azam,PAK,Babar Azam (PAK),2015-2026,143,140,16,6626,158,53.43,7652,86.59,20,38,5,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
41434,41434,Mohammad Hafeez,PAK,Mohammad Hafeez (PAK),2003-2019,218,216,15,6614,140*,32.9,8633,76.61,11,38,19,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55429,55429,GW Flower,ZIM,GW Flower (ZIM),1992-2010,221,214,18,6571,142*,33.52,9723,67.58,6,40,18,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
40551,40551,Ijaz Ahmed,PAK,Ijaz Ahmed (PAK),1986-2000,250,232,29,6564,139*,32.33,8174,80.3,10,37,14,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
4174,4174,AR Border,AUS,AR Border (AUS),1979-1994,273,252,39,6524,127*,30.62,9134,71.42,3,39,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52810,52810,RB Richardson,WI,RB Richardson (WI),1983-1996,224,217,30,6248,122,33.41,9801,63.74,5,44,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
581379,581379,SD Hope,WI,SD Hope (WI),2016-2026,150,144,22,6169,170,50.56,7725,79.85,19,31,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
5616,5616,ML Hayden,AUS/ICC,ML Hayden (AUS/ICC),1993-2008,161,155,15,6133,181*,43.8,7767,78.96,10,36,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
37737,37737,BB McCullum,NZ,BB McCullum (NZ),2002-2016,260,228,28,6083,166,30.41,6312,96.37,5,32,20,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
6044,6044,DM Jones,AUS,DM Jones (AUS),1984-1994,164,161,25,6068,145,44.61,8362,72.56,7,46,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
303427,303427,PR Stirling,IRE,PR Stirling (IRE),2008-2025,170,162,3,6005,177,37.76,6864,87.48,14,32,13,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
4169,4169,DC Boon,AUS,DC Boon (AUS),1984-1995,181,177,16,5964,122,37.04,9157,65.13,5,37,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
46973,46973,JN Rhodes,SA,JN Rhodes (SA),1992-2003,245,220,51,5935,121,35.11,7336,80.9,2,33,12,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
49764,49764,AD Mathews,SL,AD Mathews (SL),2008-2023,226,195,48,5916,139*,40.24,7136,82.9,3,40,17,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
42420,42420,Ramiz Raja,PAK,Ramiz Raja (PAK),1985-1997,198,197,15,5841,119*,32.09,9226,63.31,9,31,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52969,52969,RR Sarwan,WI,RR Sarwan (WI),2000-2013,181,169,33,5804,120*,42.67,7663,75.74,5,38,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
267192,267192,SPD Smith,AUS,SPD Smith (AUS),2010-2025,170,154,20,5800,164,43.28,6669,86.96,12,35,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52066,52066,CL Hooper,WI,CL Hooper (WI),1987-2003,227,206,43,5761,113*,35.34,7517,76.63,7,29,7,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
8180,8180,SR Watson,AUS,SR Watson (AUS),2002-2015,190,169,27,5757,185*,40.54,6365,90.44,9,33,12,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
56025,56025,Mahmudullah,BAN,Mahmudullah (BAN),2007-2025,239,209,53,5689,128*,36.46,7327,77.64,4,32,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55608,55608,H Masakadza,ZIM,H Masakadza (ZIM),2001-2019,209,208,4,5658,178*,27.73,7728,73.21,5,34,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
33335,33335,SK Raina,IND,SK Raina (IND),2005-2018,226,194,35,5615,116*,35.31,6005,93.5,5,36,14,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
52983,52983,MN Samuels,WI,MN Samuels (WI),2000-2018,207,196,26,5606,133*,32.97,7463,75.11,10,30,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
44485,44485,WJ Cronje,SA,WJ Cronje (SA),1992-2000,188,175,31,5565,112,38.64,7277,76.47,2,39,8,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
308967,308967,JC Buttler,ENG,JC Buttler (ENG),2012-2026,199,171,30,5515,162*,39.11,4787,115.2,11,29,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
44828,44828,F du Plessis,SA,F du Plessis (SA),2011-2019,143,136,20,5507,185,47.47,6215,88.6,12,35,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
5939,5939,MEK Hussey,AUS,MEK Hussey (AUS),2004-2012,185,157,44,5442,109*,48.15,6243,87.16,3,39,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
9062,9062,IR Bell,ENG,IR Bell (ENG),2004-2015,161,157,14,5416,141,37.87,7019,77.16,4,35,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
5334,5334,AJ Finch,AUS,AJ Finch (AUS),2013-2022,146,142,3,5406,153*,38.89,6162,87.73,17,30,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
29632,29632,A Jadeja,IND,A Jadeja (IND),1992-2000,196,179,36,5359,119,37.47,7678,69.79,6,30,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
6513,6513,DR Martyn,AUS,DR Martyn (AUS),1992-2006,208,182,51,5346,144*,40.8,6877,77.73,5,37,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
28763,28763,G Gambhir,IND,G Gambhir (IND),2003-2013,147,143,11,5238,150*,39.68,6144,85.25,11,34,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55870,55870,SC Williams,ZIM,SC Williams (ZIM),2005-2025,164,159,20,5217,174,37.53,6000,86.95,8,37,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
55301,55301,ADR Campbell,ZIM,ADR Campbell (ZIM),1992-2003,188,184,14,5185,131*,30.5,7834,66.18,7,30,11,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
49626,49626,RS Mahanama,SL,RS Mahanama (SL),1986-1999,213,198,23,5162,119*,29.49,8521,60.57,4,35,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
51901,51901,CG Greenidge,WI,CG Greenidge (WI),1975-1991,128,127,13,5134,133*,45.03,7908,64.92,11,31,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
41378,41378,Misbah-ul-Haq,PAK,Misbah-ul-Haq (PAK),2002-2015,162,149,31,5122,96*,43.4,6945,73.75,0,42,6,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
44932,44932,JP Duminy,SA,JP Duminy (SA),2004-2019,199,179,40,5117,150*,36.81,6052,84.55,4,27,7,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
10772,10772,PD Collingwood,ENG,PD Collingwood (ENG),2001-2011,197,181,37,5092,120*,35.36,6614,76.98,5,26,7,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
7702,7702,A Symonds,AUS,A Symonds (AUS),1998-2009,198,161,33,5088,156,39.75,5504,92.44,6,30,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
39836,39836,Abdul Razzaq,Asia/PAK,Abdul Razzaq (Asia/PAK),1996-2011,265,228,57,5080,112,29.7,6252,81.25,3,23,14,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
629074,629074,BKG Mendis,SL,BKG Mendis (SL),2016-2026,156,152,13,4962,143,35.69,5653,87.77,6,36,15,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
36597,36597,CL Cairns,ICC/NZ,CL Cairns (ICC/NZ),1991-2006,215,193,25,4950,115,29.46,5874,84.26,4,26,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
38967,38967,Aamer Sohail,PAK,Aamer Sohail (PAK),1990-2000,156,155,5,4780,134,31.86,7297,65.5,5,31,10,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
37712,37712,CD McMillan,NZ,CD McMillan (NZ),1997-2007,197,183,16,4707,117,28.18,6198,75.94,3,28,9,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
36622,36622,MD Crowe,NZ,MD Crowe (NZ),1982-1995,143,140,18,4704,107*,38.55,6476,72.63,4,34,3,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
44111,44111,MV Boucher,Afr/SA,MV Boucher (Afr/SA),1998-2011,295,221,57,4686,147*,28.57,5528,84.76,1,26,16,NA,odi,batting,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=runs;page=1;size=200;template=results;type=batting
