cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,blank_col_12,format,stat_type,source,source_url
300629,300629,AK Perera,SL,AK Perera (SL),2013-2019,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
653033,653033,PARP Perera,SL,PARP Perera (SL),2019-2019,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
274921,274921,V Permaul,WI,V Permaul (WI),2012-2017,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1150684,1150684,K Phillip,USA,K Phillip (USA),2021-2023,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
247009,247009,AR Pitcher,BER,AR Pitcher (BER),2006-2007,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38129,38129,V Pollard,NZ,V Pollard (NZ),1973-1974,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25541,25541,RH Poonawala,UAE,RH Poonawala (UAE),1994-1994,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
7135,7135,GD Porter,AUS,GD Porter (AUS),1979-1979,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
50163,50163,KTGD Prasad,SL,KTGD Prasad (SL),2006-2015,24,24,1,1,0,0,1,1 (1ct 0st),0.041,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1179855,1179855,Pratis GC,NEP,Pratis GC (NEP),2023-2023,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
46797,46797,AG Puttick,SA,AG Puttick (SA),2005-2005,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
941959,941959,Qadeer Ahmed,UAE,Qadeer Ahmed (UAE),2015-2019,11,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
323244,323244,Rahat Ali,PAK,Rahat Ali (PAK),2012-2016,14,14,1,1,0,0,1,1 (1ct 0st),0.071,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
694037,694037,P Raho,PNG,P Raho (PNG),2014-2014,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
50242,50242,SK Ranasinghe,SL,SK Ranasinghe (SL),1986-1986,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
50245,50245,D Ranatunga,SL,D Ranatunga (SL),1990-1990,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55708,55708,U Ranchod,ZIM,U Ranchod (ZIM),1992-1993,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56070,56070,Raqibul Hasan,BAN,Raqibul Hasan (BAN),1986-1986,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
332978,332978,JB Reva,PNG,JB Reva (PNG),2016-2018,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
52918,52918,ACL Richards,WI,ACL Richards (WI),2007-2007,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38251,38251,MH Richardson,NZ,MH Richardson (NZ),2002-2002,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1276395,1276395,DOD Rikhi,USA,DOD Rikhi (USA),2021-2021,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42430,42430,Rizwan Ahmed,PAK,Rizwan Ahmed (PAK),2008-2008,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
38253,38253,ADG Roberts,NZ,ADG Roberts (NZ),1976-1976,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
216996,216996,RJ Robinson,BER,RJ Robinson (BER),2007-2009,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
596002,596002,LN Roche,ZIM,LN Roche (ZIM),2018-2018,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
793907,793907,Rokhan Barakzai,AFG,Rokhan Barakzai (AFG),2015-2015,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25862,25862,LC Romero,USA,LC Romero (USA),2004-2004,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
300617,300617,Rony Talukdar,BAN,Rony Talukdar (BAN),2023-2023,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
19478,19478,BC Rose,ENG,BC Rose (ENG),1977-1977,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1540089,1540089,A Roy,NED,A Roy (NED),2026-2026,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
47011,47011,MW Rushmere,SA,MW Rushmere (SA),1992-1992,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42599,42599,Saadat Ali,PAK,Saadat Ali (PAK),1984-1984,8,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25542,25542,Saeed-al-Saffar,UAE,Saeed-al-Saffar (UAE),1996-1996,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1159711,1159711,Shahbaz Ahmed,IND,Shahbaz Ahmed (IND),2022-2022,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1151288,1151288,B Sai Sudharsan,IND,B Sai Sudharsan (IND),2023-2023,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42610,42610,Sajid Ali,PAK,Sajid Ali (PAK),1984-1997,13,13,1,1,0,0,1,1 (1ct 0st),0.076,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42616,42616,Saleem Altaf,PAK,Saleem Altaf (PAK),1973-1978,6,6,1,1,0,0,1,1 (1ct 0st),0.166,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
20051,20051,IDK Salisbury,ENG,IDK Salisbury (ENG),1993-1994,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25109,25109,G Salmond,SCOT,G Salmond (SCOT),1999-1999,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
25544,25544,JA Samarasekera,UAE,JA Samarasekera (UAE),1994-1996,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
56097,56097,Samiur Rahman,BAN,Samiur Rahman (BAN),1986-1986,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1419054,1419054,YS Samra,CAN,YS Samra (CAN),2025-2026,12,11,1,1,0,0,1,1 (1ct 0st),0.09,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
52922,52922,RG Samuels,WI,RG Samuels (WI),1996-1997,8,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
23824,23824,KT Sandher,CAN,KT Sandher (CAN),2006-2007,15,15,1,1,0,0,1,1 (1ct 0st),0.066,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1076376,1076376,L Scott,AUS,L Scott (AUS),2026-2026,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
959769,959769,BV Sears,NZ,BV Sears (NZ),2025-2025,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
23785,23785,BB Seebaran,CAN,BB Seebaran (CAN),2003-2003,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
7594,7594,CS Serjeant,AUS,CS Serjeant (AUS),1977-1978,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
23972,23972,RK Sethi,EAf,RK Sethi (EAf),1975-1975,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42634,42634,Shadab Kabir,PAK,Shadab Kabir (PAK),1996-1996,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42636,42636,Shafiq Ahmed,PAK,Shafiq Ahmed (PAK),1977-1978,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
633527,633527,H Shah,NEP,H Shah (NEP),2022-2022,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
401537,401537,KD Shah,HKG,KD Shah (HKG),2014-2018,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
42644,42644,Shahid Mahboob,PAK,Shahid Mahboob (PAK),1982-1984,10,10,1,1,0,0,1,1 (1ct 0st),0.1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
1339105,1339105,Shamyl Hussain,PAK,Shamyl Hussain (PAK),2026-2026,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
24129,24129,R Sharma,HKG,R Sharma (HKG),2004-2004,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
272994,272994,R Sharma,IND,R Sharma (IND),2011-2012,4,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
34019,34019,LR Shukla,IND,LR Shukla (IND),1999-1999,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
20182,20182,K Shuttleworth,ENG,K Shuttleworth (ENG),1971-1971,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
7898,7898,PM Siddle,AUS,PM Siddle (AUS),2009-2019,20,19,1,1,0,0,1,1 (1ct 0st),0.052,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
55774,55774,RW Sims,ZIM,RW Sims (ZIM),2002-2003,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
723105,723105,RK Singh,IND,RK Singh (IND),2023-2023,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
698143,698143,L Sipamla,SA,L Sipamla (SA),2020-2021,5,4,1,1,0,0,1,1 (1ct 0st),0.25,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
52939,52939,MA Small,WI,MA Small (WI),1984-1984,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
498582,498582,JF Smith,SA,JF Smith (SA),2024-2025,3,3,1,1,0,0,1,1 (1ct 0st),0.333,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
20257,20257,MJ Smith,ENG,MJ Smith (ENG),1973-1974,5,5,1,1,0,0,1,1 (1ct 0st),0.2,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=12;size=200;template=results;type=fielding
20259,20259,NMK Smith,ENG,NMK Smith (ENG),1996-1996,7,7,1,1,0,0,1,1 (1ct 0st),0.142,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=13;size=200;template=results;type=fielding
820691,820691,OF Smith,WI,OF Smith (WI),2022-2023,9,9,1,1,0,0,1,1 (1ct 0st),0.111,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=13;size=200;template=results;type=fielding
20282,20282,JA Snow,ENG,JA Snow (ENG),1971-1975,9,8,1,1,0,0,1,1 (1ct 0st),0.125,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=13;size=200;template=results;type=fielding
52946,52946,GS Sobers,WI,GS Sobers (WI),1973-1973,1,1,1,1,0,0,1,1 (1ct 0st),1,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=13;size=200;template=results;type=fielding
42664,42664,Sohail Fazal,PAK,Sohail Fazal (PAK),1989-1989,2,2,1,1,0,0,1,1 (1ct 0st),0.5,NA,odi,fielding,espncricinfo_statsguru,https://stats.espncricinfo.com/ci/engine/stats/index.html?class=2;filter=advanced;orderby=dismissals;page=13;size=200;template=results;type=fielding
