cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
827051,827051,B Muzarabani,ZIM,B Muzarabani (ZIM),2018-2026,89,30,13,50,9*,2.94,79,63.29,0,0,8,6,1
1490912,1490912,Qateel Zabiullah,SUI,Qateel Zabiullah (SUI),2025-2025,3,3,0,50,32,16.66,27,185.18,0,0,0,2,5
1156425,1156425,Waqas Ali,BEL,Waqas Ali (BEL),2019-2024,7,5,0,50,14,10,64,78.12,0,0,0,0,2
1530384,1530384,Zain Muzaffar,SWE,Zain Muzaffar (SWE),2026-2026,11,7,5,50,18*,25,36,138.88,0,0,0,2,3
23865,23865,U Bhatti,CAN,U Bhatti (CAN),2008-2010,7,7,3,49,12,12.25,48,102.08,0,0,0,3,1
425639,425639,TL Chatara,ZIM,TL Chatara (ZIM),2010-2024,60,16,10,49,8,8.16,77,63.63,0,0,2,2,0
1425072,1425072,S Chilemanya,NGA,S Chilemanya (NGA),2025-2026,8,8,0,49,17,6.12,69,71.01,0,0,2,1,1
1334739,1334739,KA Jadhav,CAM,KA Jadhav (CAM),2022-2023,6,6,1,49,22*,9.8,99,49.49,0,0,1,4,0
49287,49287,CU Jayasinghe,SL,CU Jayasinghe (SL),2009-2010,5,3,2,49,38,49,49,100,0,0,0,3,1
1156612,1156612,Jubaid Ahamed,Fran,Jubaid Ahamed (Fran),2021-2022,9,8,3,49,13,9.8,46,106.52,0,0,1,2,2
23911,23911,A Khan,DEN/ENG,A Khan (DEN/ENG),2009-2022,9,7,0,49,16,7,54,90.74,0,0,0,2,1
45955,45955,HG Kuhn,SA,HG Kuhn (SA),2009-2017,7,6,2,49,29,12.25,42,116.66,0,0,0,3,2
1323412,1323412,P Magafas,GRC,P Magafas (GRC),2022-2022,4,3,0,49,30,16.33,50,98,0,0,0,5,0
1274036,1274036,J Marples,GIBR,J Marples (GIBR),2021-2024,20,8,3,49,16,9.8,61,80.32,0,0,0,3,0
637486,637486,I Master,BOT,I Master (BOT),2019-2022,6,6,1,49,40,9.8,51,96.07,0,0,1,3,0
1182022,1182022,Nanda Kumar,CRC,Nanda Kumar (CRC),2019-2019,3,3,0,49,39,16.33,58,84.48,0,0,1,3,2
1323449,1323449,Naseem Khan,CRT,Naseem Khan (CRT),2022-2023,8,5,0,49,27,9.8,56,87.5,0,0,0,5,2
23704,23704,SD Outerbridge,BER,SD Outerbridge (BER),2008-2008,3,3,1,49,37*,24.5,51,96.07,0,0,0,2,1
1369678,1369678,Parvindar Kumar,KUW,Parvindar Kumar (KUW),2023-2024,11,5,1,49,19,12.25,40,122.5,0,0,0,2,3
646181,646181,N Pokana,PNG,N Pokana (PNG),2016-2024,31,13,6,49,12,7,62,79.03,0,0,1,0,2
232724,232724,DA Rankin,IRE,DA Rankin (IRE),2015-2016,2,2,0,49,34,24.5,54,90.74,0,0,0,3,2
1482498,1482498,Syed Faizan Tahir,KSA,Syed Faizan Tahir (KSA),2025-2025,10,8,1,49,20*,7,74,66.21,0,0,0,2,1
1107692,1107692,B van Zyl,BOT,B van Zyl (BOT),2026-2026,8,5,0,49,22,9.8,45,108.88,0,0,1,3,2
50860,50860,K Weeraratne,SL,K Weeraratne (SL),2008-2009,5,5,2,49,20*,16.33,45,108.88,0,0,0,4,1
1535269,1535269,Ajin Soman,MLT,Ajin Soman (MLT),2026-2026,9,5,0,48,14,9.6,38,126.31,0,0,0,2,4
440970,440970,Hashmatullah Shahidi,AFG,Hashmatullah Shahidi (AFG),2013-2022,6,4,2,48,36,24,55,87.27,0,0,0,5,0
1104703,1104703,FJ Klaassen,NED,FJ Klaassen (NED),2018-2026,41,16,5,48,13,4.36,59,81.35,0,0,4,2,0
559235,559235,Kuldeep Yadav,IND,Kuldeep Yadav (IND),2017-2026,54,10,4,48,23*,8,71,67.6,0,0,3,2,0
1270817,1270817,Maqsood Ahmad,BEL,Maqsood Ahmad (BEL),2021-2022,6,5,1,48,29,12,49,97.95,0,0,0,6,0
1337302,1337302,A Modi,SGP,A Modi (SGP),2022-2022,7,6,1,48,24,9.6,78,61.53,0,0,1,1,0
1172139,1172139,Muhammad Nadeem,KSA,Muhammad Nadeem (KSA),2019-2019,5,3,0,48,43,16,49,97.95,0,0,0,7,1
1163155,1163155,MIA Patel,MWI,MIA Patel (MWI),2019-2019,3,2,1,48,40*,48,44,109.09,0,0,0,6,1
1535377,1535377,AJ Prajapati,Mali,AJ Prajapati (Mali),2026-2026,6,6,0,48,15,8,86,55.81,0,0,2,3,2
1058207,1058207,Qalandar Khan,QAT,Qalandar Khan (QAT),2019-2019,4,3,0,48,25,16,43,111.62,0,0,0,2,3
1182031,1182031,KB Ahir,PAN,KB Ahir (PAN),2019-2023,15,9,9,48,32*,-,51,94.11,0,0,0,5,2
522765,522765,L Shafeeg,MDV,L Shafeeg (MDV),2019-2024,25,11,5,48,19*,8,62,77.41,0,0,4,3,1
1282006,1282006,S Shrivastava,OMA,S Shrivastava (OMA),2022-2025,20,7,5,48,22*,24,55,87.27,0,0,1,4,1
235532,235532,C Zhuwao,ZIM,C Zhuwao (ZIM),2008-2018,7,7,0,48,24,6.85,66,72.72,0,0,4,7,1
710767,710767,Abdul Majid,BHR,Abdul Majid (BHR),2023-2026,80,20,12,47,8*,5.87,88,53.4,0,0,3,1,1
1392854,1392854,R Athapaththu,ROM,R Athapaththu (ROM),2023-2024,7,5,5,47,28*,-,31,151.61,0,0,0,2,3
1163387,1163387,C Chete,MWI,C Chete (MWI),2019-2026,32,13,1,47,18,3.91,65,72.3,0,0,4,5,0
1139028,1139028,K Gore,USA/WI,K Gore (USA/WI),2019-2025,9,3,1,47,31,23.5,28,167.85,0,0,0,4,2
1403965,1403965,S Guruvayoorappan,MEX,S Guruvayoorappan (MEX),2023-2026,9,5,1,47,20,11.75,72,65.27,0,0,1,4,0
506612,506612,MJ Henry,NZ,MJ Henry (NZ),2014-2026,43,14,6,47,12,5.87,50,94,0,0,3,4,1
334340,334340,IG Holland,USA,IG Holland (USA),2021-2021,6,3,1,47,39*,23.5,52,90.38,0,0,0,4,0
1193281,1193281,M Iturbe,ARG,M Iturbe (ARG),2023-2026,16,8,1,47,16,6.71,65,72.3,0,0,0,3,1
1203906,1203906,H Ivanov,BUL,H Ivanov (BUL),2019-2021,13,8,1,47,15,6.71,51,92.15,0,0,2,3,1
1482329,1482329,Kabir Berlia,SGP,Kabir Berlia (SGP),2025-2025,6,5,2,47,28*,15.66,32,146.87,0,0,0,5,2
1179848,1179848,C Sridev,SGP,C Sridev (SGP),2025-2025,6,5,1,47,29,11.75,58,81.03,0,0,2,3,0
1333978,1333978,TS Waqavakatoga,Fiji,TS Waqavakatoga (Fiji),2022-2024,10,8,3,47,18,9.4,46,102.17,0,0,1,2,2
1046613,1046613,D Weston,GER,D Weston (GER),2019-2019,6,6,0,47,18,7.83,54,87.03,0,0,2,5,1
1286493,1286493,Zahid Khan,SLE,Zahid Khan (SLE),2021-2022,10,8,0,47,27,5.87,61,77.04,0,0,1,4,1
1101945,1101945,Zeeshan Goraya,AUT,Zeeshan Goraya (AUT),2025-2026,12,6,0,47,18,7.83,52,90.38,0,0,0,4,2
1287087,1287087,NN Banner,Blz,NN Banner (Blz),2021-2026,13,10,5,46,12*,9.2,68,67.64,0,0,0,1,1
1159667,1159667,CA Brown,Blz,CA Brown (Blz),2021-2021,4,4,0,46,27,11.5,61,75.4,0,0,0,6,0
596417,596417,BA Carse,ENG,BA Carse (ENG),2023-2025,14,8,3,46,31,9.2,37,124.32,0,0,2,2,3
1198913,1198913,M Cope,LUX,M Cope (LUX),2019-2026,14,9,5,46,15*,11.5,52,88.46,0,0,0,5,0
55388,55388,KM Dabengwa,ZIM,KM Dabengwa (ZIM),2006-2010,8,7,3,46,16*,11.5,40,115,0,0,0,4,2
1345192,1345192,MS Diakite,Mali,MS Diakite (Mali),2022-2026,13,13,0,46,14,3.53,83,55.42,0,0,6,8,0
1203231,1203231,K Gupta,Chile,K Gupta (Chile),2019-2019,4,4,1,46,19*,15.33,64,71.87,0,0,1,1,0
228622,228622,JW Hastings,AUS,JW Hastings (AUS),2010-2016,9,6,2,46,15,11.5,37,124.32,0,0,0,3,1
25433,25433,MM Iqbal,SCOT,MM Iqbal (SCOT),2012-2013,6,3,0,46,31,15.33,45,102.22,0,0,0,4,1
1387416,1387416,Nay Lin Htun,MYAN,Nay Lin Htun (MYAN),2023-2025,17,14,5,46,11*,5.11,67,68.65,0,0,2,3,0
1283104,1283104,Omar Hussain,LES,Omar Hussain (LES),2021-2024,9,9,1,46,33,5.75,63,73.01,0,0,4,4,1
450101,450101,RA Reifer,WI,RA Reifer (WI),2022-2023,3,2,0,46,27,23,41,112.19,0,0,0,1,2
1428751,1428751,K Shivam,CRC,K Shivam (CRC),2024-2026,12,9,1,46,16*,5.75,117,39.31,0,0,2,2,1
47693,47693,JJ van der Wath,SA,JJ van der Wath (SA),2006-2007,8,4,1,46,21,15.33,39,117.94,0,0,0,3,1
1218992,1218992,GJ van Rensburg,NAM,GJ van Rensburg (NAM),2024-2024,4,4,0,46,19,11.5,76,60.52,0,0,0,4,0
386982,386982,Abdullah Shahid,MDV,Abdullah Shahid (MDV),2022-2022,3,3,0,45,34,15,56,80.35,0,0,0,4,1
308504,308504,S Ateak,GHA,S Ateak (GHA),2019-2019,3,3,0,45,26,15,48,93.75,0,0,0,6,1
1534335,1534335,JD Bhatt,GER,JD Bhatt (GER),2026-2026,4,3,0,45,24,15,37,121.62,0,0,0,2,2
346649,346649,A Conteh,GMB,A Conteh (GMB),2022-2023,9,8,0,45,9,5.62,81,55.55,0,0,1,4,0
362201,362201,L Gregory,ENG,L Gregory (ENG),2019-2021,9,7,1,45,15,7.5,41,109.75,0,0,1,2,2
539305,539305,Haseeb Amjad,HKG,Haseeb Amjad (HKG),2014-2016,18,10,6,45,12*,11.25,45,100,0,0,0,3,1
469049,469049,MG Hunter,GIBR,MG Hunter (GIBR),2019-2019,4,3,0,45,27,15,61,73.77,0,0,0,2,1
1513988,1513988,Ibrahim Kpaka,SLE,Ibrahim Kpaka (SLE),2025-2025,8,8,0,45,18,5.62,54,83.33,0,0,2,4,0
1156430,1156430,J Jojo,DEN,J Jojo (DEN),2019-2022,13,8,4,45,13,11.25,33,136.36,0,0,1,2,1
571707,571707,TE Kane,IRE,TE Kane (IRE),2015-2023,9,4,1,45,26*,15,34,132.35,0,0,0,6,0
1400094,1400094,O Lutbayar,MNG,O Lutbayar (MNG),2023-2024,14,13,0,45,18,3.46,85,52.94,0,0,4,2,1
333780,333780,NJ Maddinson,AUS,NJ Maddinson (AUS),2013-2018,6,4,0,45,34,11.25,35,128.57,0,0,0,6,1
1345191,1345191,Z Makadji,Mali,Z Makadji (Mali),2022-2026,14,13,1,45,22,3.75,71,63.38,0,0,6,2,1
1347291,1347291,LF Mavume,MOZ,LF Mavume (MOZ),2022-2025,12,6,2,45,15,11.25,83,54.21,0,0,0,3,1
351939,351939,JWN Moses,BOT,JWN Moses (BOT),2019-2021,7,6,0,45,20,7.5,50,90,0,0,0,4,1
1286497,1286497,FJ Mpegna,CAM,FJ Mpegna (CAM),2021-2026,18,14,4,45,14,4.5,83,54.21,0,0,2,2,1
1496499,1496499,Muhammad Usman,EST,Muhammad Usman (EST),2025-2025,5,4,0,45,43,11.25,40,112.5,0,0,2,1,3
1178071,1178071,F Mutua,KENYA,F Mutua (KENYA),2023-2026,27,10,3,45,12*,6.42,40,112.5,0,0,2,5,1
1457977,1457977,AR Odedara,OMA,AR Odedara (OMA),2024-2026,8,8,0,45,15,5.62,63,71.42,0,0,3,5,0
774223,774223,JA Richardson,AUS,JA Richardson (AUS),2017-2022,18,8,5,45,11,15,51,88.23,0,0,1,3,1
1541838,1541838,Saif Ullah,UZB,Saif Ullah (UZB),2026-2026,4,4,0,45,15,11.25,38,118.42,0,0,0,5,3
1198919,1198919,Atif Kamal,LUX,Atif Kamal (LUX),2019-2022,15,10,2,44,12,5.5,58,75.86,0,0,4,2,1
1046645,1046645,Atif Mehmood,ESP,Atif Mehmood (ESP),2019-2024,30,8,5,44,15,14.66,45,97.77,0,0,1,2,2
585160,585160,M Badenhorst,BOT,M Badenhorst (BOT),2023-2024,11,8,3,44,17*,8.8,57,77.19,0,0,2,0,3
23852,23852,JM Davison,CAN,JM Davison (CAN),2008-2010,5,5,0,44,19,8.8,40,110,0,0,2,2,3
1454412,1454412,R Galgalikar,MEX,R Galgalikar (MEX),2024-2026,6,6,0,44,18,7.33,65,67.69,0,0,1,3,0
1431561,1431561,G Ganbold,MNG,G Ganbold (MNG),2024-2024,13,13,1,44,12,3.66,121,36.36,0,0,2,1,0
1036587,1036587,JS Henriksen,DEN,JS Henriksen (DEN),2023-2024,5,4,1,44,22*,14.66,44,100,0,0,0,2,0
1437208,1437208,JAM Henri,POR,JAM Henri (POR),2024-2026,15,6,1,44,25*,8.8,38,115.78,0,0,2,2,1
1203187,1203187,Ismat Ullah,BRA,Ismat Ullah (BRA),2019-2019,4,4,0,44,42,11,47,93.61,0,0,1,4,1
793447,793447,Naveen-ul-Haq,AFG,Naveen-ul-Haq (AFG),2019-2024,48,14,5,44,13,4.88,65,67.69,0,0,3,5,1
1155603,1155603,RJ Pierre,RWN,RJ Pierre (RWN),2024-2024,8,8,2,44,15*,7.33,60,73.33,0,0,1,2,1
1517337,1517337,Rohit Limbu,BHU,Rohit Limbu (BHU),2025-2025,4,4,0,44,27,11,72,61.11,0,0,1,5,1
317248,317248,Saad Nasim,PAK,Saad Nasim (PAK),2014-2014,3,2,0,44,25,22,53,83.01,0,0,0,0,1
1369879,1369879,S Sarthak,BHR,S Sarthak (BHR),2024-2025,9,4,1,44,26,14.66,39,112.82,0,0,0,2,1
