cricinfo_id,unique_player_id,final_player_name,source_country_text,espn_profile_found,espn_full_name,espn_display_name,espn_first_name,espn_last_name,espn_date_of_birth,espn_is_active,espn_active_status,standard_batting_code,standard_batting_style,standard_bowling_code,standard_bowling_style,espn_playing_role,espn_playing_role_id,espn_country_name,espn_major_teams
1447967,1447967,GPK Wijesingha,MDV,True,Gedara Piyal Kumara Wijesingha,Gedara Wijesingha,Gedara,Wijesingha,1985-04-20,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Maldives,Maldives
468573,468573,GR Adair,IRE,True,George Ross Adair,Ross Adair,Ross,Adair,1994-04-21,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Top-order batter,TBT,Ireland,Ireland|Ireland Under-13s|Ireland Under-15s|Ireland Under-19s
4112,4112,GR Beard,AUS,True,Graeme Robert Beard,Graeme Beard,Graeme,Beard,1950-08-19,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,Australia,Australia|New South Wales
51244,51244,GR Breese,WI,True,Gareth Rohan Breese,Gareth Breese,Gareth,Breese,1976-01-09,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Allrounder,AR,West Indies,West Indies|Durham|Jamaica
23811,23811,GR Codrington,CAN,True,George Ricardo Codrington,George Codrington,George,Codrington,1966-11-26,False,inactive,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Canada,Canada
36829,36829,GR Dickinson,NZ,True,George Ritchie Dickinson,George Dickinson,George,Dickinson,1903-03-11,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,New Zealand,New Zealand|Otago|Wellington
11893,11893,GR Dilley,ENG,True,Graham Roy Dilley,Graham Dilley,Graham,Dilley,1959-05-18,False,inactive,LHB,Left Hand Bat,RF,Right Arm Fast,Bowler,BL,England,England|Kent|KwaZulu-Natal|Worcestershire
5622,5622,GR Hazlitt,AUS,True,Gervys Rignold Hazlitt,Gerry Hazlitt,Gerry,Hazlitt,1888-09-04,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Australia,Australia|New South Wales|Victoria
37601,37601,GR Larsen,NZ,True,Gavin Rolf Larsen,Gavin Larsen,Gavin,Larsen,1962-09-27,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Bowler,BL,New Zealand,New Zealand|Wellington
37609,37609,GR Loveridge,NZ,True,Greg Riaka Loveridge,Greg Loveridge,Greg,Loveridge,1975-01-15,True,active,RHB,Right Hand Bat,LB,Leg Break,Bowler,BL,New Zealand,New Zealand|Cambridge University|Central Districts
6499,6499,GR Marsh,AUS,True,Geoffrey Robert Marsh,Geoff Marsh,Geoff,Marsh,1958-12-31,False,inactive,RHB,Right Hand Bat,,,Opening batter,OBT,Australia,Australia|Western Australia
7366,7366,GR Robertson,AUS,True,Gavin Ron Robertson,Gavin Robertson,Gavin,Robertson,1966-05-28,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Australia,Australia|New South Wales|Tasmania
1167316,1167316,GR Russ,PHI,True,Grant Ronald Russ,Grant Russ,Grant,Russ,1991-01-12,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Philippines,Philippines
23788,23788,GR Sealy,CAN,True,Glenroy Ricardo Sealy,Glenroy Sealy,Glenroy,Sealy,1940-06-11,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Canada,Canada|Barbados|Toronto
38403,38403,GR Stead,NZ,True,Gary Raymond Stead,Gary Stead,Gary,Stead,1972-01-09,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,New Zealand,New Zealand|Canterbury
34154,34154,GR Sunderam,IND,True,Gundibail Rama Sunderam,Gundibail Sunderam,Gundibail,Sunderam,1930-03-29,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,India,India|Mumbai|Rajasthan
7949,7949,GR Thoms,AUS,True,George Ronald Thoms,George Thoms,George,Thoms,1927-03-22,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,Australia,Australia|Victoria
35712,35712,GR Viswanath,IND,True,Gundappa Rangnath Viswanath,Gundappa Viswanath,Gundappa,Viswanath,1949-02-12,False,inactive,RHB,Right Hand Bat,LB,Leg Break,Top-order batter,TBT,India,India|Karnataka
6258,6258,GRA Langley,AUS,True,Gilbert Roche Andrews Langley,Gil Langley,Gil,Langley,1919-09-14,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,Australia,Australia|South Australia
48458,48458,GRA de Silva,SL,True,Ginigalgodage Ramba Ajit de Silva,Ajit de Silva,Ajit,Silva,1952-12-12,False,inactive,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Sri Lanka,Sri Lanka
467408,467408,GRD Munasinghe,ITA,True,Gayashan Ranga de Silva Munasinghe,Gayashan Munasinghe,Gayashan,Munasinghe,1986-10-07,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Italy,Italy
6525,6525,GRJ Matthews,AUS,True,Gregory Richard John Matthews,Greg Matthews,Greg,Matthews,1959-12-15,False,inactive,LHB,Left Hand Bat,OB,Right Arm Off Break,Allrounder,AR,Australia,Australia|New South Wales
19469,19469,GRJ Roope,ENG,True,Graham Richard James Roope,Graham Roope,Graham,Roope,1946-07-12,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Middle-order batter,MBT,England,England|Berkshire|Northern Cape|Minor Counties|Surrey
1514450,1514450,GS Bajwa,ESP,True,Gurvinder Singh Bajwa,Gurvinder Bajwa,Gurvinder,Bajwa,1994-04-11,True,active,LHB,Left Hand Bat,RM,Right Arm Medium,Unknown,UKN,Spain,Spain
232438,232438,GS Ballance,ENG/ZIM,True,Gary Simon Ballance,Gary Ballance,Gary,Ballance,1989-11-22,True,active,LHB,Left Hand Bat,LB,Leg Break,Middle-order batter,MBT,Zimbabwe,England|Zimbabwe|Derbyshire|Derbyshire 2nd XI|England Lions|Mid West Rhinos|Yorkshire|Zimbabwe Under-19s
232438,232438,GS Ballance,ZIM,True,Gary Simon Ballance,Gary Ballance,Gary,Ballance,1989-11-22,True,active,LHB,Left Hand Bat,LB,Leg Break,Middle-order batter,MBT,Zimbabwe,England|Zimbabwe|Derbyshire|Derbyshire 2nd XI|England Lions|Mid West Rhinos|Yorkshire|Zimbabwe Under-19s
4161,4161,GS Blewett,AUS,True,Gregory Scott Blewett,Greg Blewett,Greg,Blewett,1971-10-29,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Allrounder,AR,Australia,Australia|Kent|Nottinghamshire|South Australia|Yorkshire
51457,51457,GS Camacho,WI,True,George Stephen Camacho,Steve Camacho,Steve,Camacho,1945-10-15,False,inactive,RHB,Right Hand Bat,LBG,Leg Break Googly,Unknown,UKN,West Indies,West Indies|Guyana
4558,4558,GS Chappell,AUS,True,Gregory Stephen Chappell,Greg Chappell,Greg,Chappell,1948-08-07,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Top-order batter,TBT,Australia,Australia|Queensland|Somerset|South Australia
1153148,1153148,GS Dinusha,SL,True,Gamage Sonal Dinusha,Sonal Dinusha,Sonal,Dinusha,2000-12-04,True,active,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Bowling allrounder,BLA,Sri Lanka,Sri Lanka|Colombo Cricket Club|Dambulla|Dambulla Thunders|Galle Gallants|Sri Lanka A|Sri Lanka Under-19s
33062,33062,GS Ramchand,IND,True,Gulabrai Sipahimalani Ramchand,Gulabrai Ramchand,Gulabrai,Ramchand,1927-07-26,False,inactive,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Allrounder,AR,India,India|Mumbai|Sindh
499660,499660,GS Sandhu,AUS,True,Gurinder Singh Sandhu,Gurinder Sandhu,Gurinder,Sandhu,1993-06-14,True,active,LHB,Left Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,Australia,Australia|Australia Under-19s|Delhi Capitals|Melbourne Renegades|New South Wales|New South Wales Under-23s|Prime Minister's XI|Sydney Sixers|Sydney Thunder
52946,52946,GS Sobers,WI,True,Garfield St Aubrun Sobers,Garry Sobers,Garry,Sobers,1936-07-28,False,inactive,LHB,Left Hand Bat,LWS,Left Arm Wrist Spin,Allrounder,AR,West Indies,West Indies|Barbados|Nottinghamshire|South Australia
7970,7970,GS Trimble,AUS,True,Glenn Samuel Trimble,Glenn Trimble,Glenn,Trimble,1963-01-01,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,Australia,Australia|Queensland
422965,422965,GSNFG Jayasuriya,SL/USA,True,Gampalage Shehan Naveendra De Fonseka Gunawarna Jayasuriya,Shehan Jayasuriya,Shehan,Jayasuriya,1991-09-12,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Batting allrounder,BTA,United States of America,Sri Lanka|Ajman Bolts|Chittagong Kings|Galle Gladiators|Kandurata Maroons|Las Vegas Aces|Moors Sports Club|Morrisville Unity|Panadura Sports Club|Police Sports Club|Seattle Orcas|Sri Lanka Board President's XI|Sri Lanka Under-19s|Sri Lanka Under-23s
422965,422965,GSNFG Jayasuriya,SL,True,Gampalage Shehan Naveendra De Fonseka Gunawarna Jayasuriya,Shehan Jayasuriya,Shehan,Jayasuriya,1991-09-12,True,active,LHB,Left Hand Bat,OB,Right Arm Off Break,Batting allrounder,BTA,United States of America,Sri Lanka|Ajman Bolts|Chittagong Kings|Galle Gladiators|Kandurata Maroons|Las Vegas Aces|Moors Sports Club|Morrisville Unity|Panadura Sports Club|Police Sports Club|Seattle Orcas|Sri Lanka Board President's XI|Sri Lanka Under-19s|Sri Lanka Under-23s
36837,36837,GT Dowling,NZ,True,Graham Thorne Dowling,Graham Dowling,Graham,Dowling,1937-03-04,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Opening batter,OBT,New Zealand,New Zealand|Canterbury
470777,470777,GT Main,SCOT,True,Gavin Thomas Main,Gavin Main,Gavin,Main,1995-02-28,True,active,RHB,Right Hand Bat,RF,Right Arm Fast,Bowler,BL,Scotland,Scotland|Durham|Durham 2nd XI|Marylebone Cricket Club Young Cricketers|Scotland A|Scotland Under-15s
252862,252862,GT Taylor,BHM,True,Gregory Tyrone Taylor,Gregory Taylor,Gregory,Taylor,1987-12-14,True,active,LHB,Left Hand Bat,,,Unknown,UKN,Bahamas,Bahamas
20369,20369,GTS Stevens,ENG,True,Greville Thomas Scott Stevens,Greville Stevens,Greville,Stevens,1901-01-07,False,inactive,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,England,England|CI Thornton's XI|Gentlemen|Harlequins|HDG Leveson-Gower's XI|Marylebone Cricket Club|Middlesex|Oxford University
36187,36187,GW Aldridge,NZ,True,Graeme William Aldridge,Graeme Aldridge,Graeme,Aldridge,1977-11-15,True,active,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Bowler,BL,New Zealand,New Zealand A|Northern Districts
55429,55429,GW Flower,ZIM,True,Grant William Flower,Grant Flower,Grant,Flower,1970-12-20,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Allrounder,AR,Zimbabwe,Zimbabwe|Cheshire|Essex|Essex 2nd XI|Leicestershire|Marylebone Cricket Club|Mashonaland|Mashonaland A|Mashonaland Eagles|Mashonaland Under-24s|Young Mashonaland
14302,14302,GW Humpage,ENG,True,Geoffrey William Humpage,Geoff Humpage,Geoff,Humpage,1954-04-24,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,England,England|Free State|Warwickshire
44441,44441,GWA Chubb,SA,True,Geoffrey Walter Ashton Chubb,Geoff Chubb,Geoff,Chubb,1911-04-12,False,inactive,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,South Africa,South Africa|Border|Gauteng
38065,38065,GWF Overton,NZ,True,Guy William Fitzroy Overton,Guy Overton,Guy,Overton,1919-06-08,False,inactive,LHB,Left Hand Bat,RF,Right Arm Fast,Unknown,UKN,New Zealand,New Zealand|Otago
522769,522769,GY Prastama,INA,True,Gede Yogi Prastama,Gede Prastama,Gede,Prastama,1995-10-30,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Indonesia,Indonesia
625409,625409,GY Tomar,UGA,True,Gaurav Yudhveer Tomar,Gaurav Tomar,Gaurav,Tomar,1991-02-19,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Uganda,Uttar Pradesh
1534343,1534343,Gaba Frank,PNG,True,Gaba Frank,Gaba Frank,Gaba,Frank,2007-10-26,True,active,LHB,Left Hand Bat,LB,Leg Break,Unknown,UKN,Papua New Guinea,Papua New Guinea
1314202,1314202,Gabor Torok,HUN,True,Gabor Torok,Gabor Torok,Gabor,Torok,1981-08-23,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Hungary,Hungary
1382797,1382797,Gagandeep Singh,BUL,True,Gagandeep Singh,Gagandeep Singh,Gagandeep,Singh,1993-11-21,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Bulgaria,Bulgaria
1335146,1335146,Gagandeep Singh,GHA,True,Gagandeep Singh,Gagandeep Singh,Gagandeep,Singh,1994-02-19,True,active,LHB,Left Hand Bat,,,Unknown,UKN,Ghana,Ghana
1181991,1181991,Garret Banner,Blz,True,Garret Banner,Garret Banner,Garret,Banner,2002-02-02,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Belize,Belize
1490905,1490905,Gaurav Maithani,MLT,True,Gaurav Maithani,Gaurav Maithani,Gaurav,Maithani,1991-10-25,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Malta,Malta
1314061,1314061,Gaurav Mishra,ROM,True,Gaurav Mishra,Gaurav Mishra,Gaurav,Mishra,1991-10-15,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Romania,Romania
1082752,1082752,Gaurav Tiwari,INA,True,Gaurav Tiwari,Gaurav Tiwari,Gaurav,Tiwari,1993-08-13,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Indonesia,Indonesia
55896,55896,Gazi Ashraf,BAN,True,Gazi Ashraf Hossain,Gazi Ashraf,Gazi,Ashraf,1960-12-29,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Bangladesh,Bangladesh
1204052,1204052,Gershon Yusuf,NGA,True,Gershon Yusuf,Gershon Yusuf,Gershon,Yusuf,,True,active,,,,,Unknown,UKN,Nigeria,Nigeria
1337289,1337289,Ghayour Ahmad,KSA,True,Muhammad Ghayour Ahmad,Ghayour Ahmad,Ghayour,Ahmad,2005-09-07,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Saudi Arabia,Saudi Arabia Under-19s
1295902,1295902,Ghazi Ghori,PAK,True,Muhammad Ghazi Ghori,Ghazi Ghori,Ghazi,Ghori,2003-03-16,True,active,RHB,Right Hand Bat,,,Wicketkeeper batter,WBT,Pakistan,Pakistan|Islamabad United|Pakistan Under-19s
55898,55898,Gholam Nousher,BAN,True,Gholam Mohammad Nousher,Gholam Nousher,Gholam,Nousher,1964-10-06,False,inactive,LHB,Left Hand Bat,LM,Left Arm Medium,Unknown,UKN,Bangladesh,Bangladesh
40303,40303,Ghulam Abbas,PAK,True,Ghulam Abbas,Ghulam Abbas,Ghulam,Abbas,1947-05-01,False,inactive,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Pakistan,Pakistan|Karachi|National Bank of Pakistan|Pakistan International Airlines
1438222,1438222,Ghulam Abbas Butt,FIN,True,Ghulam Abbas Butt,Ghulam Abbas Butt,Ghulam,Butt,1982-11-27,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Finland,Finland
1271974,1271974,Ghulam Ahmadi,GER,True,Ghulam Rasul Ahmadi,Ghulam Ahmadi,Ghulam,Ahmadi,1997-04-26,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Germany,Germany
28821,28821,Ghulam Ahmed,IND,True,Ghulam Ahmed,Ghulam Ahmed,Ghulam,Ahmed,1922-07-04,False,inactive,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,India,India|Hyderabad (India)|Muslims
40305,40305,Ghulam Ali,PAK,True,Ghulam Ali Ansari,Ghulam Ali,Ghulam,Ali,1966-09-08,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Pakistan,Pakistan|Karachi|Pakistan Automobiles Corporation|Pakistan International Airlines|Pakistan University Grants Commission|United Bank Limited
950303,950303,Ghulam Shabber,UAE,True,Ghulam Shabbir,Ghulam Shabbir,Ghulam,Shabbir,1985-12-12,True,active,LHB,Left Hand Bat,,,Wicketkeeper batter,WBT,United Arab Emirates,United Arab Emirates|Toronto Nationals
55897,55897,Golam Faruq,BAN,True,Golam Faruq Chowdhury,Golam Faruq,Golam,Faruq,1962-07-24,False,inactive,RHB,Right Hand Bat,RFM,Right Arm Fast Medium,Unknown,UKN,Bangladesh,Bangladesh
1540570,1540570,Greg Scott,Blz,True,Greg Scott,Greg Scott,Greg,Scott,1988-04-10,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Belize,Belize
40329,40329,Gul Mohammad,IND/PAK,True,Gul Mohammad,Gul Mohammad,Gul,Mohammad,1921-10-15,False,inactive,LHB,Left Hand Bat,LM,Left Arm Medium,Unknown,UKN,Pakistan,India|Pakistan|Baroda|Hyderabad (India)|Lahore|Muslims|Northern India
352048,352048,Gulbadin Naib,AFG,True,Gulbadin Naib,Gulbadin Naib,Gulbadin,Naib,1991-06-04,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Batting allrounder,BTA,Afghanistan,Afghanistan|Ajman Bolts|Bangla Tigers|Boost Region|Delhi Capitals|Dubai Capitals|Durdanto Dhaka|Quetta Gladiators|Seattle Orcas|Sylhet Strikers
1253822,1253822,Gulsan Jha,NEP,True,Gulshan Kumar Jha,Gulsan Jha,Gulsan,Jha,2006-02-17,True,active,LHB,Left Hand Bat,RM,Right Arm Medium,Allrounder,AR,Nepal,Nepal|Nepal Police Club|Nepal Under-19s
637496,637496,Gurdeep Singh,KENYA,True,Gurdeep Singh Bhagat,Gurdeep Singh,Gurdeep,Singh,1998-01-19,True,active,LHB,Left Hand Bat,LB,Leg Break,Opening batter,OBT,Kenya,Kenya|Express Ndovus|Kenya Under-19s
537124,537124,Gurkeerat Singh,IND,True,Gurkeerat Rupinder Singh,Gurkeerat Singh Mann,Gurkeerat,Mann,1990-06-29,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,India,India|Delhi Capitals|Gazi Group Cricketers|Gujarat Titans|India A|India B|India Green|India Red|Indian Board President's XI|Punjab Kings|Kolkata Knight Riders|North Zone|Punjab|Royal Challengers Bengaluru|Urbanrisers Hyderabad
1287033,1287033,Gurnoor Brar,IND,True,Gurnoor Brar,Gurnoor Brar,Gurnoor,Brar,2000-05-25,True,active,LHB,Left Hand Bat,RF,Right Arm Fast,Bowler,BL,India,India|Gujarat Titans|India A|Punjab|Punjab Kings|Rest of India
1281563,1281563,Gurpratap Singh,CYP,True,Gurpratap Singh,Gurpratap Singh,Gurpratap,Singh,1994-08-12,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Cyprus,Cyprus
1509250,1509250,Gurpreet Singh,MEX,True,Gurpreet Singh Matharu,Gurpreet Singh,Gurpreet,Singh,1999-02-24,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Mexico,Mexico
1343334,1343334,Gurpreet Singh,ITA,True,Gurpreet Singh,Gurpreet Singh,Gurpreet,Singh,2004-11-12,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Italy,Italy
28884,28884,Gursharan Singh,IND,True,Gursharan Singh,Gursharan Singh,Gursharan,Singh,1963-03-08,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,India,India|Delhi|Punjab
1497613,1497613,H Beresford-Peirse,CRT,True,Henry Beresford-Peirse,Henry Beresford-Peirse,Henry,Beresford-Peirse,2007-02-23,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Croatia,Croatia
1404960,1404960,H Bharadwaj,SGP,True,Harsha Bharadwaj,Harsha Bharadwaj,Harsha,Bharadwaj,2007-05-15,True,active,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Singapore,Singapore
4542,4542,H Carter,AUS,True,Hanson Carter,Sammy Carter,Sammy,Carter,1878-03-15,False,inactive,RHB,Right Hand Bat,,,Unknown,UKN,Australia,Australia|New South Wales
1203873,1203873,H Dajc,SRB,True,Haris Dajc,Haris Dajc,Haris,Dajc,1983-04-01,True,active,LHB,Left Hand Bat,RM,Right Arm Medium,Unknown,UKN,Serbia,Serbia
1156460,1156460,H Dandapani,FIN,True,Hariharan Dandapani,Hariharan Dandapani,Hariharan,Dandapani,1987-07-25,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Unknown,UKN,Finland,Finland
44752,44752,H Davids,SA,True,Henry Davids,Henry Davids,Henry,Davids,1980-01-19,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Top-order batter,TBT,South Africa,South Africa|Boland|Cape Cobras|St Lucia Kings|Titans
11855,11855,H Dean,ENG,True,Harry Dean,Harry Dean,Harry,Dean,1884-08-13,False,inactive,LHB,Left Hand Bat,LFM,Left Arm Fast Medium,Unknown,UKN,England,England|Lancashire
1487995,1487995,H Deshan,SUI,True,Harsha Deshan,Harsha Deshan,Harsha,Deshan,1993-07-26,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Switzerland,Switzerland
1248189,1248189,H Dhami,NEP,True,Hemant Dhami,Hemant Dhami,Hemant,Dhami,2006-04-14,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Unknown,UKN,Nepal,Nepal Under-19s|Sudur Paschim Province|Sudur Paschim Province Under-19s
4969,4969,H Donnan,AUS,True,Henry Donnan,Harry Donnan,Harry,Donnan,1864-11-12,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Australia,Australia|New South Wales
23713,23713,H Durham,BER,True,Hasan Durham,Hasan Durham,Hasan,Durham,1971-08-14,True,active,RHB,Right Hand Bat,SLA,Slow Left Arm Orthodox,Bowler,BL,Bermuda,Bermuda
1487997,1487997,H Elder,SUI,True,Hugo Elder,Hugo Elder,Hugo,Elder,2007-11-14,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Switzerland,Switzerland
307184,307184,H Fennell,ARG,True,Hernan Fennell,Hernan Fennell,Hernan,Fennell,1988-02-02,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Argentina,Argentina|Argentina Under-19s
37001,37001,H Foley,NZ,True,Henry Foley,Henry Foley,Henry,Foley,1906-01-28,False,inactive,LHB,Left Hand Bat,,,Unknown,UKN,New Zealand,New Zealand|Wellington
13379,13379,H Gimblett,ENG,True,Harold Gimblett,Harold Gimblett,Harold,Gimblett,1914-10-19,False,inactive,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,England,England|Somerset
1198879,1198879,H Gori,CZK-R,True,Honey Gori,Honey Gori,Honey,Gori,1990-11-10,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Czech Republic,Czech Republic
5422,5422,H Graham,AUS,True,Henry Graham,Harry Graham,Harry,Graham,1870-11-22,False,inactive,RHB,Right Hand Bat,LB,Leg Break,Unknown,UKN,Australia,Australia|Otago|Victoria
1382806,1382806,H Hajnic,CRT,True,Hrvoje Hajnic,Hrvoje Hajnic,Hrvoje,Hajnic,1974-01-05,True,active,RHB,Right Hand Bat,RM,Right Arm Medium,Unknown,UKN,Croatia,Croatia
632172,632172,H Hameed,ENG,True,Haseeb Hameed,Haseeb Hameed,Haseeb,Hameed,1997-01-17,True,active,RHB,Right Hand Bat,LB,Leg Break,Opening batter,OBT,England,England|England Under-15s|England Under-17s|England Under-19s|Lancashire|Lancashire 2nd XI|Lancashire Under-13s|Lancashire Under-14s|Lancashire Under-15s|Lancashire Under-17s|Nottinghamshire
1198930,1198930,H Helva,TKY,True,Hasan Helva,Hasan Helva,Hasan,Helva,1981-09-10,True,active,RHB,Right Hand Bat,RMF,Right Arm Medium Fast,Top-order batter,TBT,Turkey,Turkey
646175,646175,H Hiri,PNG,True,Hiri Hiri,Hiri Hiri,Hiri,Hiri,1995-05-01,True,active,RHB,Right Hand Bat,OB,Right Arm Off Break,Middle-order batter,MBT,Papua New Guinea,Papua New Guinea|Papua New Guinea Under-19s
14284,14284,H Howell,ENG,True,Henry Howell,Harry Howell,Harry,Howell,1890-11-29,False,inactive,RHB,Right Hand Bat,RF,Right Arm Fast,Unknown,UKN,England,England|Warwickshire
5977,5977,H Ironmonger,AUS,True,Herbert Ironmonger,Bert Ironmonger,Bert,Ironmonger,1882-04-07,False,inactive,LHB,Left Hand Bat,SLA,Slow Left Arm Orthodox,Unknown,UKN,Australia,Australia|Queensland|Victoria
1301592,1301592,H Isorena,PHI,True,Hernie Ma Isorena,Hern Isorena,Hern,Isorena,1981-10-16,True,active,RHB,Right Hand Bat,,,Unknown,UKN,Philippines,Philippines
