cricinfo_id,unique_player_id,final_player_name,source_country_text,Player,Span,Mat,Inns,Dis,Ct,St,Ct Wk,Ct Fi,MD,D/I,format
928059,928059,B White,IRE,B White (IRE),2023-2023,2,2,0,0,0,0,0,0,0,odi
50846,50846,RPAH Wickramaratne,SL,RPAH Wickramaratne (SL),1993-1993,3,3,0,0,0,0,0,0,0,odi
450075,450075,KOK Williams,WI,KOK Williams (WI),2017-2018,8,8,0,0,0,0,0,0,0,odi
379887,379887,LB Williams,SA,LB Williams (SA),2021-2025,8,8,0,0,0,0,0,0,0,odi
25121,25121,JG Williamson,SCOT,JG Williamson (SCOT),1999-1999,2,2,0,0,0,0,0,0,0,odi
47903,47903,CM Willoughby,SA,CM Willoughby (SA),2000-2003,3,3,0,0,0,0,0,0,0,odi
573170,573170,L Wood,ENG,L Wood (ENG),2022-2025,3,2,0,0,0,0,0,0,0,odi
8244,8244,AJ Woodcock,AUS,AJ Woodcock (AUS),1974-1974,1,1,0,0,0,0,0,0,0,odi
38920,38920,LJ Woodcock,NZ,LJ Woodcock (NZ),2011-2011,4,4,0,0,0,0,0,0,0,odi
1058498,1058498,NK Yadav,NEP,NK Yadav (NEP),2025-2026,9,9,0,0,0,0,0,0,0,odi
36080,36080,T Yohannan,IND,T Yohannan (IND),2002-2002,3,3,0,0,0,0,0,0,0,odi
23976,23976,Yunus Badat,EAf,Yunus Badat (EAf),1975-1975,2,2,0,0,0,0,0,0,0,odi
949461,949461,Codi Yusuf,SA,Codi Yusuf (SA),2025-2025,1,1,0,0,0,0,0,0,0,odi
348154,348154,Zafar Gohar,PAK,Zafar Gohar (PAK),2015-2015,1,1,0,0,0,0,0,0,0,odi
43776,43776,Zaheer Maqsood,UAE,Zaheer Maqsood (UAE),2015-2015,2,2,0,0,0,0,0,0,0,odi
43696,43696,Zahid Ahmed,PAK,Zahid Ahmed (PAK),1987-1987,2,2,0,0,0,0,0,0,0,odi
1256259,1256259,Zahid Ali,UAE,Zahid Ali (UAE),2025-2025,3,3,0,0,0,0,0,0,0,odi
433614,433614,Zahid Mahmood,PAK,Zahid Mahmood (PAK),2022-2022,4,4,0,0,0,0,0,0,0,odi
56165,56165,Zahid Razzak,BAN,Zahid Razzak (BAN),1988-1990,3,3,0,0,0,0,0,0,0,odi
43735,43735,Zahid Shah,UAE,Zahid Shah (UAE),2008-2008,2,2,0,0,0,0,0,0,0,odi
1174716,1174716,Zahid Shirzad,CAN,Zahid Shirzad (CAN),2026-2026,3,3,0,0,0,0,0,0,0,odi
409474,409474,MZ Zahir,CAN,MZ Zahir (CAN),2009-2009,1,1,0,0,0,0,0,0,0,odi
712219,712219,Zahir Khan,AFG,Zahir Khan (AFG),2019-2019,1,1,0,0,0,0,0,0,0,odi
291088,291088,Zain Abbas,HKG,Zain Abbas (HKG),2008-2008,1,1,0,0,0,0,0,0,0,odi
56166,56166,Zakir Hasan,BAN,Zakir Hasan (BAN),1997-1997,1,1,0,0,0,0,0,0,0,odi
56173,56173,Zakir Hossain,BAN,Zakir Hossain (BAN),1998-1998,1,1,0,0,0,0,0,0,0,odi
43703,43703,Zakir Khan,PAK,Zakir Khan (PAK),1984-1990,17,16,0,0,0,0,0,0,0,odi
307657,307657,Zakiullah Zaki,AFG,Zakiullah Zaki (AFG),2012-2012,1,1,0,0,0,0,0,0,0,odi
1272475,1272475,Zaman Khan,PAK,Zaman Khan (PAK),2023-2023,1,1,0,0,0,0,0,0,0,odi
43751,43751,Zeeshan Siddiqi,CAN,Zeeshan Siddiqi (CAN),2012-2014,2,2,0,0,0,0,0,0,0,odi
633374,633374,Zia-ur-Rehman,AFG,Zia-ur-Rehman (AFG),2023-2023,1,1,0,0,0,0,0,0,0,odi
1015399,1015399,Ziaur Rahman,AFG,Ziaur Rahman (AFG),2026-2026,2,2,0,0,0,0,0,0,0,odi
550187,550187,Zubayr Hamza,SA,Zubayr Hamza (SA),2021-2021,1,1,0,0,0,0,0,0,0,odi
1241253,1241253,Zuhaib Zubair,UAE,Zuhaib Zubair (UAE),2024-2026,4,4,0,0,0,0,0,0,0,odi
43871,43871,Zulfiqar Babar,PAK,Zulfiqar Babar (PAK),2014-2015,5,5,0,0,0,0,0,0,0,odi
379143,379143,Q de Kock,SA,Q de Kock (SA),2012-2026,110,110,117,98,19,98,0,4 (4ct 0st),1.063,t20i
308967,308967,JC Buttler,ENG,JC Buttler (ENG),2011-2026,156,154,109,89,20,79,10,3 (3ct 0st),0.707,t20i
536936,536936,Litton Das,BAN,Litton Das (BAN),2015-2026,122,120,94,79,15,49,30,5 (4ct 1st),0.783,t20i
1155597,1155597,D Ndikubwimana,RWN,D Ndikubwimana (RWN),2021-2026,104,103,93,78,15,74,4,4 (4ct 0st),0.902,t20i
348016,348016,IA Karim,KENYA,IA Karim (KENYA),2013-2026,69,67,92,66,26,64,2,5 (5ct 0st),1.373,t20i
28081,28081,MS Dhoni,IND,MS Dhoni (IND),2006-2019,98,97,91,57,34,57,0,5 (5ct 0st),0.938,t20i
321777,321777,DA Miller,SA/World,DA Miller (SA/World),2010-2026,140,140,88,87,1,1,86,4 (4ct 0st),0.628,t20i
25913,25913,Mohammad Nabi,AFG,Mohammad Nabi (AFG),2010-2026,152,152,82,82,0,0,82,3 (3ct 0st),0.539,t20i
1127317,1127317,SA Edwards,NED,SA Edwards (NED),2018-2026,86,85,80,69,11,69,0,3 (3ct 0st),0.941,t20i
348034,348034,GH Dockrell,IRE,GH Dockrell (IRE),2010-2026,159,156,77,77,0,0,77,3 (3ct 0st),0.493,t20i
1241277,1241277,Muhammad Waseem,UAE,Muhammad Waseem (UAE),2021-2026,99,99,76,76,0,0,76,3 (3ct 0st),0.767,t20i
633638,633638,S Muniandy,MAS,S Muniandy (MAS),2019-2026,122,120,76,76,0,0,76,3 (3ct 0st),0.633,t20i
928057,928057,LJ Tucker,IRE,LJ Tucker (IRE),2016-2026,93,93,74,63,11,53,10,3 (3ct 0st),0.795,t20i
44936,44936,AB de Villiers,SA,AB de Villiers (SA),2006-2017,78,78,72,65,7,21,44,4 (4ct 0st),0.923,t20i
56029,56029,Mushfiqur Rahim,BAN,Mushfiqur Rahim (BAN),2006-2022,102,100,72,42,30,32,10,3 (1ct 2st),0.72,t20i
604302,604302,N Pooran,WI,N Pooran (WI),2016-2024,106,101,71,63,8,53,10,3 (3ct 0st),0.702,t20i
596664,596664,ZE Green,NAM,ZE Green (NAM),2019-2026,81,80,70,62,8,60,2,4 (4ct 0st),0.875,t20i
1082736,1082736,Ahmad Ramdoni,INA,Ahmad Ramdoni (INA),2022-2025,81,81,69,59,10,59,0,4 (4ct 0st),0.851,t20i
348144,348144,Babar Azam,PAK,Babar Azam (PAK),2016-2026,145,144,68,68,0,0,68,3 (3ct 0st),0.472,t20i
226492,226492,MJ Guptill,NZ,MJ Guptill (NZ),2009-2022,122,121,68,68,0,0,68,3 (3ct 0st),0.561,t20i
323389,323389,Mohammad Rizwan,PAK,Mohammad Rizwan (PAK),2015-2024,106,106,67,55,12,47,8,3 (3ct 0st),0.632,t20i
961407,961407,HT Tector,IRE,HT Tector (IRE),2019-2026,100,100,66,66,0,0,66,4 (4ct 0st),0.66,t20i
417268,417268,MH Cross,SCOT,MH Cross (SCOT),2013-2026,89,86,65,49,16,49,0,4 (3ct 1st),0.755,t20i
267455,267455,RR Patel,KENYA,RR Patel (KENYA),2008-2026,98,98,65,65,0,0,65,3 (3ct 0st),0.663,t20i
823509,823509,GD Phillips,NZ,GD Phillips (NZ),2017-2026,97,94,65,63,2,7,56,4 (3ct 1st),0.691,t20i
34102,34102,RG Sharma,IND,RG Sharma (IND),2007-2024,159,159,65,65,0,0,65,3 (3ct 0st),0.408,t20i
232364,232364,TG Southee,NZ,TG Southee (NZ),2008-2024,126,124,65,65,0,0,65,2 (2ct 0st),0.524,t20i
350629,350629,Nizakat Khan,HKG,Nizakat Khan (HKG),2014-2026,128,126,64,64,0,0,64,3 (3ct 0st),0.507,t20i
625371,625371,HH Pandya,IND,HH Pandya (IND),2016-2026,138,137,64,64,0,0,64,3 (3ct 0st),0.467,t20i
230193,230193,MS Wade,AUS,MS Wade (AUS),2011-2024,92,92,64,58,6,58,0,3 (2ct 1st),0.695,t20i
52917,52917,D Ramdin,WI,D Ramdin (WI),2006-2019,71,71,63,43,20,43,0,4 (4ct 0st),0.887,t20i
325026,325026,GJ Maxwell,AUS,GJ Maxwell (AUS),2012-2026,130,129,62,62,0,0,62,4 (4ct 0st),0.48,t20i
629074,629074,BKG Mendis,SL,BKG Mendis (SL),2016-2026,109,109,62,42,20,34,8,3 (2ct 1st),0.568,t20i
219889,219889,DA Warner,AUS,DA Warner (AUS),2009-2024,110,110,62,62,0,0,62,3 (3ct 0st),0.563,t20i
419873,419873,Mohammad Shahzad,AFG,Mohammad Shahzad (AFG),2010-2023,73,72,61,33,28,33,0,5 (3ct 2st),0.847,t20i
539304,539304,Babar Hayat,HKG,Babar Hayat (HKG),2014-2026,112,110,60,60,0,0,60,4 (4ct 0st),0.545,t20i
41028,41028,Kamran Akmal,PAK,Kamran Akmal (PAK),2006-2017,58,58,60,28,32,28,0,4 (0ct 4st),1.034,t20i
820351,820351,R Powell,WI,R Powell (WI),2017-2026,120,117,60,60,0,0,60,2 (2ct 0st),0.512,t20i
495964,495964,RP Burl,ZIM,RP Burl (ZIM),2018-2026,118,116,59,59,0,0,59,3 (3ct 0st),0.508,t20i
512191,512191,Fakhar Zaman,PAK,Fakhar Zaman (PAK),2017-2026,120,119,59,59,0,0,59,3 (3ct 0st),0.495,t20i
519070,519070,MG Erasmus,NAM,MG Erasmus (NAM),2019-2026,88,88,58,58,0,0,58,4 (4ct 0st),0.659,t20i
625964,625964,TL Seifert,NZ,TL Seifert (NZ),2018-2026,90,86,58,45,13,41,4,3 (3ct 0st),0.674,t20i
446507,446507,SA Yadav,IND,SA Yadav (IND),2021-2026,113,111,58,58,0,0,58,3 (3ct 0st),0.522,t20i
633660,633660,Virandeep Singh,MAS,Virandeep Singh (MAS),2019-2026,122,121,57,53,4,4,49,3 (3ct 0st),0.471,t20i
381743,381743,DJ Mitchell,NZ,DJ Mitchell (NZ),2019-2026,104,100,55,55,0,0,55,3 (3ct 0st),0.55,t20i
974087,974087,Rahmanullah Gurbaz,AFG,Rahmanullah Gurbaz (AFG),2019-2026,87,87,55,51,4,45,6,3 (3ct 0st),0.632,t20i
1089932,1089932,SI Runsewe,NGA,SI Runsewe (NGA),2019-2026,79,78,55,52,3,43,9,5 (5ct 0st),0.705,t20i
1058514,1058514,Aasif Sheikh,NEP,Aasif Sheikh (NEP),2021-2026,76,76,54,38,16,34,4,4 (3ct 1st),0.71,t20i
253802,253802,V Kohli,IND,V Kohli (IND),2010-2024,125,124,54,54,0,0,54,3 (3ct 0st),0.435,t20i
299572,299572,Sikandar Raza,ZIM,Sikandar Raza (ZIM),2013-2026,133,131,54,54,0,0,54,3 (3ct 0st),0.412,t20i
437316,437316,MD Shanaka,SL,MD Shanaka (SL),2015-2026,134,133,52,52,0,0,52,3 (3ct 0st),0.39,t20i
317273,317273,Umar Akmal,PAK,Umar Akmal (PAK),2009-2019,84,84,52,50,2,11,39,3 (3ct 0st),0.619,t20i
391485,391485,JO Holder,WI,JO Holder (WI),2014-2026,98,94,51,51,0,0,51,2 (2ct 0st),0.542,t20i
56025,56025,Mahmudullah,BAN,Mahmudullah (BAN),2007-2024,141,138,51,51,0,0,51,3 (3ct 0st),0.369,t20i
931581,931581,RR Pant,IND,RR Pant (IND),2017-2024,76,74,51,40,11,38,2,3 (3ct 0st),0.689,t20i
1217288,1217288,Usman Patel,KUW,Usman Patel (KUW),2020-2026,64,64,51,32,19,32,0,4 (4ct 0st),0.796,t20i
1167320,1167320,F Banunaek,INA,F Banunaek (INA),2022-2026,105,105,50,50,0,0,50,3 (3ct 0st),0.476,t20i
379140,379140,DP Conway,NZ,DP Conway (NZ),2020-2026,69,69,50,44,6,30,14,3 (3ct 0st),0.724,t20i
5334,5334,AJ Finch,AUS,AJ Finch (AUS),2011-2022,103,102,50,50,0,0,50,3 (3ct 0st),0.49,t20i
355269,355269,JDS Neesham,NZ,JDS Neesham (NZ),2012-2026,105,101,50,50,0,0,50,3 (3ct 0st),0.495,t20i
42657,42657,Shoaib Malik,ICC/PAK,Shoaib Malik (ICC/PAK),2006-2021,124,124,50,50,0,0,50,3 (3ct 0st),0.403,t20i
425943,425943,SV Samson,IND,SV Samson (IND),2015-2026,65,63,49,42,7,32,10,2 (2ct 0st),0.777,t20i
502714,502714,MJ Santner,NZ,MJ Santner (NZ),2015-2026,138,134,49,49,0,0,49,3 (3ct 0st),0.365,t20i
38699,38699,LRPL Taylor,NZ/Samoa,LRPL Taylor (NZ/Samoa),2006-2025,106,106,49,49,0,0,49,3 (3ct 0st),0.462,t20i
438563,438563,MS Chapman,HKG/NZ,MS Chapman (HKG/NZ),2014-2026,113,108,48,48,0,0,48,3 (3ct 0st),0.444,t20i
1167318,1167318,DJ Hawoe,INA,DJ Hawoe (INA),2022-2026,111,111,48,48,0,0,48,3 (3ct 0st),0.432,t20i
288992,288992,CJ Jordan,ENG,CJ Jordan (ENG),2014-2024,95,94,48,48,0,0,48,3 (3ct 0st),0.51,t20i
1143530,1143530,P Kurup,BHR,P Kurup (BHR),2021-2026,68,67,48,41,7,37,4,3 (3ct 0st),0.716,t20i
297433,297433,JM Bairstow,ENG,JM Bairstow (ENG),2011-2024,80,79,47,46,1,12,34,2 (2ct 0st),0.594,t20i
600498,600498,AK Markram,SA,AK Markram (SA),2019-2026,77,77,47,47,0,0,47,4 (4ct 0st),0.61,t20i
436677,436677,Soumya Sarkar,BAN,Soumya Sarkar (BAN),2015-2026,89,88,47,47,0,0,47,3 (3ct 0st),0.534,t20i
24609,24609,GC Wilson,IRE,GC Wilson (IRE),2008-2020,81,79,47,40,7,29,11,4 (3ct 1st),0.594,t20i
526462,526462,JW Jenner,JER,JW Jenner (JER),2019-2026,61,61,46,46,0,0,46,4 (4ct 0st),0.754,t20i
24598,24598,EJG Morgan,ENG,EJG Morgan (ENG),2009-2022,115,114,46,46,0,0,46,3 (3ct 0st),0.403,t20i
227760,227760,Sarfaraz Ahmed,PAK,Sarfaraz Ahmed (PAK),2010-2021,61,61,46,36,10,36,0,3 (3ct 0st),0.754,t20i
417375,417375,IDA Damarell,GUE,IDA Damarell (GUE),2020-2026,44,43,45,33,12,33,0,3 (3ct 0st),1.046,t20i
1280690,1280690,CN Kakuru,UGA,CN Kakuru (UGA),2022-2025,50,49,45,24,21,24,0,4 (4ct 0st),0.918,t20i
348148,348148,Mohammad Nawaz (3),PAK,Mohammad Nawaz (3) (PAK),2016-2026,98,97,45,45,0,0,45,3 (3ct 0st),0.463,t20i
793463,793463,Rashid Khan,AFG/ICC,Rashid Khan (AFG/ICC),2015-2026,115,115,45,45,0,0,45,2 (2ct 0st),0.391,t20i
50710,50710,KC Sangakkara,SL,KC Sangakkara (SL),2006-2014,56,56,45,25,20,25,0,3 (2ct 1st),0.803,t20i
277906,277906,KS Williamson,NZ,KS Williamson (NZ),2011-2024,93,92,45,45,0,0,45,3 (3ct 0st),0.489,t20i
51439,51439,DJ Bravo,WI,DJ Bravo (WI),2006-2021,91,88,44,44,0,0,44,3 (3ct 0st),0.5,t20i
892749,892749,TH David,AUS/SGP,TH David (AUS/SGP),2019-2026,74,73,44,44,0,0,44,4 (4ct 0st),0.602,t20i
37737,37737,BB McCullum,NZ,BB McCullum (NZ),2005-2015,71,71,44,36,8,24,12,3 (3ct 0st),0.619,t20i
524049,524049,Najibullah Zadran,AFG,Najibullah Zadran (AFG),2012-2024,107,107,44,44,0,0,44,2 (2ct 0st),0.411,t20i
922943,922943,Shadab Khan,PAK,Shadab Khan (PAK),2017-2026,124,123,44,44,0,0,44,3 (3ct 0st),0.357,t20i
303427,303427,PR Stirling,IRE,PR Stirling (IRE),2009-2026,163,162,44,44,0,0,44,3 (3ct 0st),0.271,t20i
794707,794707,DS Airee,NEP,DS Airee (NEP),2018-2026,100,100,43,43,0,0,43,2 (2ct 0st),0.43,t20i
300628,300628,LD Chandimal,SL,LD Chandimal (SL),2010-2025,69,69,43,37,6,18,19,4 (4ct 0st),0.623,t20i
670025,670025,SO Hetmyer,WI,SO Hetmyer (WI),2018-2026,85,81,43,43,0,0,43,3 (3ct 0st),0.53,t20i
526441,526441,MR Adair,IRE,MR Adair (IRE),2019-2026,100,100,42,42,0,0,42,2 (2ct 0st),0.42,t20i
701227,701227,Ainool Hafizs,MAS,Ainool Hafizs (MAS),2019-2025,66,66,42,28,14,25,3,3 (1ct 2st),0.636,t20i
269280,269280,RR Hendricks,SA,RR Hendricks (SA),2014-2025,90,90,42,42,0,0,42,2 (2ct 0st),0.466,t20i
1072488,1072488,RK Paudel,NEP,RK Paudel (NEP),2019-2026,84,84,42,42,0,0,42,3 (3ct 0st),0.5,t20i
230559,230559,KA Pollard,WI,KA Pollard (WI),2008-2022,101,97,42,42,0,0,42,2 (2ct 0st),0.432,t20i
33335,33335,SK Raina,IND,SK Raina (IND),2006-2018,78,78,42,42,0,0,42,3 (3ct 0st),0.538,t20i
440990,440990,L Siaka,PNG,L Siaka (PNG),2015-2026,70,70,42,42,0,0,42,4 (4ct 0st),0.6,t20i
1107669,1107669,S Singh,KENYA,S Singh (KENYA),2021-2026,58,58,42,34,8,25,9,3 (3ct 0st),0.724,t20i
868003,868003,Syed Aziz,MAS,Syed Aziz (MAS),2019-2026,128,126,42,35,7,4,31,4 (4ct 0st),0.333,t20i
794713,794713,K Bhurtel,NEP,K Bhurtel (NEP),2021-2026,80,80,41,41,0,0,41,4 (4ct 0st),0.512,t20i
1273277,1273277,W Boshoff,SWE,W Boshoff (SWE),2021-2026,41,41,41,31,10,27,4,4 (4ct 0st),1,t20i
272450,272450,MR Marsh,AUS,MR Marsh (AUS),2011-2026,88,87,41,41,0,0,41,2 (2ct 0st),0.471,t20i
267192,267192,SPD Smith,AUS,SPD Smith (AUS),2010-2024,67,67,41,41,0,0,41,3 (3ct 0st),0.611,t20i
559066,559066,IS Sodhi,NZ,IS Sodhi (NZ),2014-2026,142,137,41,41,0,0,41,2 (2ct 0st),0.299,t20i
823339,823339,Ahmer Bin,BHR,Ahmer Bin (BHR),2022-2026,96,95,40,38,2,18,20,3 (3ct 0st),0.421,t20i
303423,303423,A Balbirnie,IRE,A Balbirnie (IRE),2015-2024,110,108,40,40,0,0,40,2 (2ct 0st),0.37,t20i
1107683,1107683,V Mbazo,BOT,V Mbazo (BOT),2019-2026,50,49,40,22,18,21,1,4 (1ct 3st),0.816,t20i
671805,671805,HG Munsey,SCOT,HG Munsey (SCOT),2015-2026,88,85,40,40,0,0,40,4 (4ct 0st),0.47,t20i
24605,24605,KJ O'Brien,IRE,KJ O'Brien (IRE),2008-2021,110,106,40,40,0,0,40,2 (2ct 0st),0.377,t20i
386302,386302,Zeeshan Ali,HKG,Zeeshan Ali (HKG),2022-2026,72,70,40,27,13,26,1,4 (4ct 0st),0.571,t20i
1338587,1338587,IKEG Artawan,INA,IKEG Artawan (INA),2022-2026,94,94,39,38,1,0,38,4 (4ct 0st),0.414,t20i
595921,595921,C Campher,IRE,C Campher (IRE),2021-2026,70,70,39,39,0,0,39,2 (2ct 0st),0.557,t20i
249866,249866,AD Hales,ENG,AD Hales (ENG),2011-2022,75,74,39,39,0,0,39,2 (2ct 0st),0.527,t20i
784379,784379,PW Hasaranga,SL,PW Hasaranga (SL),2019-2026,98,97,39,39,0,0,39,2 (2ct 0st),0.402,t20i
1335264,1335264,AP Rajeevan,TAN,AP Rajeevan (TAN),2022-2025,55,53,39,32,7,28,4,4 (4ct 0st),0.735,t20i
244497,244497,AU Rashid,ENG,AU Rashid (ENG),2009-2026,146,144,39,39,0,0,39,2 (2ct 0st),0.27,t20i
1318767,1318767,Sachin Mandy,GER,Sachin Mandy (GER),2022-2026,34,34,39,25,14,21,4,4 (2ct 2st),1.147,t20i
1170265,1170265,NT Tilak Varma,IND,NT Tilak Varma (IND),2023-2026,52,50,39,39,0,0,39,2 (2ct 0st),0.78,t20i
1098903,1098903,S Chandramohan,SGP,S Chandramohan (SGP),2019-2025,51,51,38,38,0,0,38,3 (3ct 0st),0.745,t20i
30045,30045,KD Karthik,ICC/IND,KD Karthik (ICC/IND),2006-2022,60,58,38,30,8,19,11,4 (3ct 1st),0.655,t20i
436757,436757,H Klaasen,SA,H Klaasen (SA),2018-2024,58,58,38,33,5,16,17,2 (2ct 0st),0.655,t20i
232435,232435,CS MacLeod,SCOT,CS MacLeod (SCOT),2009-2022,64,64,38,38,0,0,38,4 (4ct 0st),0.593,t20i
554691,554691,AR Patel,IND,AR Patel (IND),2015-2026,97,93,38,38,0,0,38,2 (2ct 0st),0.408,t20i
669365,669365,PD Salt,ENG,PD Salt (ENG),2022-2026,61,60,38,36,2,11,25,2 (2ct 0st),0.633,t20i
24752,24752,CO Obuya,KENYA,CO Obuya (KENYA),2007-2024,75,74,37,37,0,0,37,3 (3ct 0st),0.5,t20i
1159641,1159641,MD Patel,USA,MD Patel (USA),2019-2026,47,47,37,25,12,14,11,3 (3ct 0st),0.787,t20i
723105,723105,RK Singh,IND,RK Singh (IND),2023-2026,45,44,37,37,0,0,37,4 (4ct 0st),0.84,t20i
911707,911707,HC Brook,ENG,HC Brook (ENG),2022-2026,64,63,36,36,0,0,36,2 (2ct 0st),0.571,t20i
1167525,1167525,DK Kesuma,INA,DK Kesuma (INA),2023-2026,85,85,36,31,5,14,17,3 (3ct 0st),0.423,t20i
1188641,1188641,Khizer Ahmed,NOR,Khizer Ahmed (NOR),2019-2026,42,42,36,28,8,27,1,3 (3ct 0st),0.857,t20i
1156688,1156688,Manpreet Singh,SGP,Manpreet Singh (SGP),2019-2026,60,59,36,28,8,21,7,2 (2ct 0st),0.61,t20i
300631,300631,MDKJ Perera,SL,MDKJ Perera (SL),2013-2026,95,94,36,30,6,10,20,3 (2ct 1st),0.382,t20i
1155599,1155599,M Akayezu,RWN,M Akayezu (RWN),2021-2026,101,100,35,35,0,0,35,2 (2ct 0st),0.35,t20i
470699,470699,BN Cooper,NED,BN Cooper (NED),2013-2021,58,57,35,35,0,0,35,3 (3ct 0st),0.614,t20i
646173,646173,K Doriga,PNG,K Doriga (PNG),2019-2025,43,43,35,30,5,30,0,5 (5ct 0st),0.813,t20i
44932,44932,JP Duminy,SA,JP Duminy (SA),2007-2019,81,81,35,35,0,0,35,2 (2ct 0st),0.432,t20i
1198944,1198944,S Nadigotla,ROM,S Nadigotla (ROM),2019-2024,35,35,35,30,5,29,1,3 (3ct 0st),1,t20i
308515,308515,SO Ngoche,KENYA,SO Ngoche (KENYA),2010-2026,109,107,35,35,0,0,35,3 (3ct 0st),0.327,t20i
643197,643197,MP O'Dowd,NED,MP O'Dowd (NED),2015-2026,91,90,35,35,0,0,35,2 (2ct 0st),0.388,t20i
1338585,1338585,GA Priandana,INA,GA Priandana (INA),2022-2026,90,90,35,35,0,0,35,3 (3ct 0st),0.388,t20i
53116,53116,LMP Simmons,WI,LMP Simmons (WI),2007-2021,68,67,35,35,0,1,34,3 (3ct 0st),0.522,t20i
1101783,1101783,Aqib Iqbal,AUT,Aqib Iqbal (AUT),2019-2026,89,88,34,34,0,0,34,3 (3ct 0st),0.386,t20i
662235,662235,JP Inglis,AUS,JP Inglis (AUS),2022-2026,49,49,34,31,3,25,6,3 (3ct 0st),0.693,t20i
670035,670035,BA King,WI,BA King (WI),2019-2026,87,86,34,34,0,0,34,2 (2ct 0st),0.395,t20i
429668,429668,I Liyanage,QAT,I Liyanage (QAT),2020-2026,57,57,34,27,7,24,3,2 (2ct 0st),0.596,t20i
571703,571703,WP Masakadza,ZIM,WP Masakadza (ZIM),2015-2026,79,77,34,34,0,0,34,4 (4ct 0st),0.441,t20i
520128,520128,Ali Raza,BEL,Ali Raza (BEL),2021-2026,32,32,34,30,4,28,2,3 (3ct 0st),1.062,t20i
553821,553821,JJ Smit,NAM,JJ Smit (NAM),2019-2026,74,73,34,34,0,0,34,3 (3ct 0st),0.465,t20i
1386556,1386556,C Sudarsanan,MLT,C Sudarsanan (MLT),2023-2025,29,29,34,32,2,31,1,3 (3ct 0st),1.172,t20i
913847,913847,Zubaidi Zulkifle,MAS,Zubaidi Zulkifle (MAS),2019-2026,71,70,34,34,0,0,34,3 (3ct 0st),0.485,t20i
1209110,1209110,Basil Hameed,UAE,Basil Hameed (UAE),2020-2026,65,65,33,33,0,0,33,3 (3ct 0st),0.507,t20i
1167770,1167770,Meet Bhavsar,KUW,Meet Bhavsar (KUW),2019-2026,76,76,33,31,2,8,23,3 (3ct 0st),0.434,t20i
48472,48472,TM Dilshan,SL,TM Dilshan (SL),2006-2016,80,80,33,31,2,5,26,2 (2ct 0st),0.412,t20i
659087,659087,JSE Dunford,JER,JSE Dunford (JER),2019-2025,39,39,33,18,15,18,0,4 (1ct 3st),0.846,t20i
410765,410765,Nurul Hasan,BAN,Nurul Hasan (BAN),2016-2026,56,54,33,24,9,21,3,3 (3ct 0st),0.611,t20i
630174,630174,DMW Rawlins,BER,DMW Rawlins (BER),2019-2026,45,45,33,33,0,0,33,4 (4ct 0st),0.733,t20i
928109,928109,K Waiswa,UGA,K Waiswa (UGA),2020-2024,73,72,33,33,0,0,33,2 (2ct 0st),0.458,t20i
1107652,1107652,F Achelam,UGA,F Achelam (UGA),2019-2024,48,47,32,26,6,25,1,4 (3ct 1st),0.68,t20i
505120,505120,AC Agar,AUS,AC Agar (AUS),2016-2024,49,49,32,32,0,0,32,3 (3ct 0st),0.653,t20i
1082745,1082745,Anjar Tadarus,INA,Anjar Tadarus (INA),2022-2026,89,89,32,32,0,0,32,3 (3ct 0st),0.359,t20i
1046637,1046637,Awais Ahmed,ESP,Awais Ahmed (ESP),2019-2023,28,27,32,21,11,21,0,4 (3ct 1st),1.185,t20i
1089823,1089823,J Bangura,SLE,J Bangura (SLE),2021-2026,54,54,32,25,7,25,0,3 (3ct 0st),0.592,t20i
326434,326434,AT Carey,AUS,AT Carey (AUS),2018-2025,42,40,32,22,10,17,5,3 (3ct 0st),0.8,t20i
1082742,1082742,IK Gamantika,INA,IK Gamantika (INA),2022-2026,88,88,32,32,0,0,32,3 (3ct 0st),0.363,t20i
1435271,1435271,Karanbir Singh,AUT,Karanbir Singh (AUT),2024-2026,60,59,32,32,0,0,32,4 (4ct 0st),0.542,t20i
414966,414966,MA Leask,SCOT,MA Leask (SCOT),2013-2026,80,77,32,32,0,0,32,3 (3ct 0st),0.415,t20i
1236048,1236048,V Saini,ROM,V Saini (ROM),2020-2026,61,61,32,32,0,0,32,2 (2ct 0st),0.524,t20i
208657,208657,PM Seelaar,NED,PM Seelaar (NED),2008-2021,77,75,32,32,0,0,32,2 (2ct 0st),0.426,t20i
55814,55814,BRM Taylor,ZIM,BRM Taylor (ZIM),2006-2026,59,59,32,30,2,27,3,3 (3ct 0st),0.542,t20i
25056,25056,A Vala,PNG,A Vala (PNG),2015-2026,72,72,32,32,0,0,32,3 (3ct 0st),0.444,t20i
1178586,1178586,V Aravind,UAE,V Aravind (UAE),2020-2024,48,48,31,26,5,21,5,4 (4ct 0st),0.645,t20i
1388460,1388460,R Chopra,UAE,R Chopra (UAE),2024-2026,39,39,31,29,2,17,12,4 (4ct 0st),0.794,t20i
55412,55412,CR Ervine,ZIM,CR Ervine (ZIM),2010-2024,71,71,31,31,0,0,31,3 (3ct 0st),0.436,t20i
352048,352048,Gulbadin Naib,AFG,Gulbadin Naib (AFG),2012-2026,85,84,31,31,0,0,31,2 (2ct 0st),0.369,t20i
1284532,1284532,Haider Butt,BHR,Haider Butt (BHR),2021-2024,63,62,31,31,0,0,31,2 (2ct 0st),0.5,t20i
